Date,Adj Close,Close,High,Low,Open,Volume
2010-07-01,,,,,,
2010-08-01,17.64433479309082,23.54999923706055,28.57999992370605,23.020000457763672,28.290000915527344,811768100.0
2010-09-01,18.854148864746094,25.1200008392334,26.959999084472656,23.76000022888184,23.90999984741211,745446900.0
2010-10-01,19.559680938720703,26.059999465942386,26.57999992370605,23.3700008392334,25.29999923706055,1025608100.0
2010-11-01,20.422834396362305,27.209999084472656,29.36000061035156,25.60000038146973,26.03000068664551,686309700.0
2010-12-01,23.30482482910156,30.989999771118164,31.61000061035156,27.20000076293945,27.57999992370605,614774500.0
2011-01-01,24.38019943237305,32.419998168945305,32.990001678466804,30.63999938964844,31.29999923706055,683995900.0
2011-02-01,24.25988006591797,32.259998321533196,34.25,30.79999923706055,32.610000610351555,707641800.0
2011-03-01,23.88198280334473,31.709999084472656,32.970001220703125,29.81999969482422,32.34000015258789,711238900.0
2011-04-01,21.972734451293945,29.11000061035156,32.630001068115234,28.209999084472656,32.09000015258789,828884300.0
2011-05-01,21.41417121887207,28.3700008392334,29.54999923706055,27.3799991607666,29.34000015258789,618422100.0
2011-06-01,21.26665687561035,28.059999465942386,28.36000061035156,25.26000022888184,28.36000061035156,894779600.0
2011-07-01,21.17571449279785,27.940000534057614,29.6299991607666,26.3700008392334,28.07999992370605,674137600.0
2011-08-01,19.781169891357425,26.10000038146973,28.440000534057614,22.57999992370605,28.3700008392334,1181099400.0
2011-09-01,18.361597061157227,24.1200008392334,26.239999771118164,22.70000076293945,26.11000061035156,894820200.0
2011-10-01,19.724252700805664,25.90999984741211,27.540000915527344,22.61000061035156,24.04999923706055,988797700.0
2011-11-01,19.68619537353516,25.86000061035156,26.6299991607666,23.190000534057614,24.78000068664551,717310700.0
2011-12-01,21.082469940185547,27.559999465942386,27.96999931335449,25.18000030517578,25.6200008392334,600958300.0
2012-01-01,22.344667434692386,29.209999084472656,31.040000915527344,27.940000534057614,27.940000534057614,707418200.0
2012-02-01,23.93579864501953,31.290000915527344,31.899999618530273,29.54999923706055,29.6299991607666,574647800.0
2012-03-01,26.22368812561035,34.139999389648445,34.59000015258789,29.989999771118164,31.559999465942386,697532800.0
2012-04-01,25.74631118774414,33.419998168945305,34.59000015258789,32.43000030517578,33.830001831054695,511250200.0
2012-05-01,24.69088363647461,32.049999237060554,34.299999237060554,30.520000457763672,33.549999237060554,636432600.0
2012-06-01,25.92904663085937,33.439998626708984,33.439998626708984,29.79999923706055,31.399999618530273,638521500.0
2012-07-01,26.2159481048584,33.810001373291016,34.400001525878906,32.61999893188477,33.669998168945305,494208900.0
2012-08-01,26.38652610778809,34.029998779296875,34.799999237060554,32.84000015258789,33.919998168945305,414112100.0
2012-09-01,26.948808670043945,34.529998779296875,36.599998474121094,33.72999954223633,34.040000915527344,528817300.0
2012-10-01,26.29322624206543,33.689998626708984,36.34000015258789,33.5,34.779998779296875,605743100.0
2012-11-01,25.762531280517575,33.009998321533196,34.40999984741211,31.25,33.75,444703800.0
2012-12-01,26.847755432128906,34.18000030517578,35.189998626708984,32.40999984741211,33.18000030517578,465866000.0
2013-01-01,27.35832023620605,34.830001831054695,35.459999084472656,34.43000030517578,35.029998779296875,524971600.0
2013-02-01,27.75139617919922,35.080001831054695,35.95000076293945,34.52000045776367,35.060001373291016,461294400.0
2013-03-01,29.26236915588379,36.9900016784668,38.20000076293945,34.84999847412109,34.939998626708984,443204500.0
2013-04-01,30.04554557800293,37.97999954223633,38.040000915527344,36.18999862670898,37.02000045776367,468022100.0
2013-05-01,32.07864761352539,40.54999923706055,41.59000015258789,37.290000915527344,37.900001525878906,461672500.0
2013-06-01,32.90530776977539,41.27000045776367,41.7400016784668,39.400001525878906,40.83000183105469,433603700.0
2013-07-01,34.68332290649414,43.5,44.790000915527344,40.790000915527344,41.560001373291016,457853600.0
2013-08-01,32.75381088256836,41.08000183105469,44.7400016784668,40.91999816894531,44.18999862670898,321439400.0
2013-09-01,33.17117691040039,41.31999969482422,43.83000183105469,40.88999938964844,41.650001525878906,366625700.0
2013-10-01,34.270999908447266,42.68999862670898,43.400001525878906,40.06999969482422,41.36999893188477,426027500.0
2013-11-01,35.338706970214844,44.02000045776367,44.75,41.709999084472656,42.72000122070313,315449500.0
2013-12-01,36.70486068725586,45.4000015258789,45.63999938964844,43.209999084472656,44.11000061035156,325412900.0
