Date,Open,High,Low,Close,Adj Close,Volume
2010-07-01,,,,,,
2010-08-01,21.399999618530273,22.309999465942386,18.43600082397461,19.11199951171875,14.92678165435791,112097000.0
2010-09-01,19.50200080871582,21.56599998474121,19.48200035095215,20.944000244140625,16.357601165771484,79059000.0
2010-10-01,21.125999450683594,23.81800079345703,21.016000747680664,22.97400093078613,17.943065643310547,84620500.0
2010-11-01,22.90399932861328,23.53400039672852,22.07200050354004,22.540000915527344,17.604106903076172,60226000.0
2010-12-01,22.8439998626709,24.3799991607666,22.70000076293945,23.82999992370605,18.611614227294922,55299000.0
2011-01-01,23.959999084472656,24.197999954223636,22.426000595092773,24.097999572753906,18.8209285736084,81462500.0
2011-02-01,24.11000061035156,26.308000564575195,23.51000022888184,25.63999938964844,20.025257110595703,86916500.0
2011-03-01,25.68000030517578,27.07600021362305,24.242000579833984,24.70800018310547,19.297348022460934,75635000.0
2011-04-01,24.520000457763672,24.988000869750977,23.53199958801269,24.06999969482422,18.799057006835934,81801000.0
2011-05-01,24.12800025939941,25.333999633789066,22.440000534057614,24.1299991607666,18.845918655395508,90918000.0
2011-06-01,24.086000442504886,25.170000076293945,22.53199958801269,24.941999435424805,19.4801025390625,59669000.0
2011-07-01,24.968000411987305,26.3439998626709,24.29999923706055,24.65999984741211,19.25986099243164,44520500.0
2011-08-01,24.94599914550781,24.94599914550781,20.513999938964844,23.59000015258789,18.424171447753906,110945500.0
2011-09-01,23.54599952697754,25.29199981689453,21.763999938964844,23.65200042724609,18.472591400146484,76647000.0
2011-10-01,23.57399940490723,26.577999114990234,23.04599952697754,25.97599983215332,20.28767204284668,74671500.0
2011-11-01,25.357999801635746,25.95400047302246,22.60000038146973,24.3439998626709,19.0130558013916,83893500.0
2011-12-01,24.285999298095703,25.507999420166016,23.15999984741211,24.11000061035156,18.830303192138672,52824500.0
2012-01-01,24.479999542236328,24.62400054931641,22.13400077819824,22.895999908447266,17.88214683532715,83451500.0
2012-02-01,23.11199951171875,28.10000038146973,22.916000366210934,27.591999053955078,21.549793243408203,84072500.0
2012-03-01,27.61199951171875,28.54999923706055,26.92799949645996,27.483999252319336,21.4654483795166,61227500.0
2012-04-01,27.417999267578125,27.91200065612793,25.34600067138672,26.607999801635746,20.78127861022949,48450500.0
2012-05-01,26.444000244140625,26.57200050354004,24.07600021362305,24.489999771118164,19.12708282470703,70785500.0
2012-06-01,24.173999786376953,27.51799964904785,23.56399917602539,27.19599914550781,21.24051856994629,61498000.0
2012-07-01,28.35400009155273,28.35400009155273,25.77199935913086,26.243999481201172,20.49699211120605,48288000.0
2012-08-01,26.81599998474121,27.899999618530273,25.243999481201172,27.34000015258789,21.35298156738281,42336500.0
2012-09-01,27.34600067138672,28.229999542236328,26.63599967956543,26.68199920654297,20.839073181152344,53865500.0
2012-10-01,26.77199935913086,26.95000076293945,25.60400009155273,26.20000076293945,20.462623596191406,51923000.0
2012-11-01,25.91200065612793,26.78199958801269,25.214000701904297,26.43000030517578,20.64225578308105,42161500.0
2012-12-01,26.447999954223636,27.07999992370605,24.54400062561035,24.761999130249023,19.339519500732425,150972000.0
2013-01-01,25.13400077819824,27.944000244140625,24.80599975585937,27.75,21.67319679260254,147321500.0
2013-02-01,27.96999931335449,31.694000244140625,27.71199989318848,30.964000701904297,24.18338394165039,127333500.0
2013-03-01,30.86599922180176,32.762001037597656,30.46199989318848,32.613998413085945,25.47206115722656,61330000.0
2013-04-01,32.49399948120117,32.70399856567383,30.02400016784668,32.58599853515625,25.4501895904541,66965000.0
2013-05-01,31.899999618530273,35.81999969482422,31.690000534057614,34.242000579833984,26.74355888366699,80594500.0
2013-06-01,34.28400039672852,36.82400131225586,32.59000015258789,35.55199813842773,27.76668357849121,75937000.0
2013-07-01,35.91999816894531,36.77799987792969,34.70800018310547,36.4900016784668,28.499282836914066,69298000.0
2013-08-01,36.80199813842773,37.75600051879883,35.7140007019043,35.95000076293945,28.077531814575195,58443000.0
2013-09-01,36.44599914550781,36.9900016784668,35.45199966430664,36.28400039672852,28.338382720947266,54899500.0
2013-10-01,36.21799850463867,39.70600128173828,35.81999969482422,38.54600143432617,30.10505104064941,82711500.0
2013-11-01,38.93600082397461,43.6259994506836,38.44200134277344,42.65800094604492,33.31658935546875,95987000.0
2013-12-01,42.76599884033203,45.41400146484375,42.07400131225586,44.98400115966797,35.13323211669922,94125500.0
2014-01-01,44.83200073242188,45.9000015258789,40.20199966430664,41.757999420166016,33.10609817504883,114675500.0
2014-02-01,41.63600158691406,43.96599960327149,40.58000183105469,41.76800155639648,33.114025115966804,88025000.0
2014-03-01,41.48199844360352,43.86800003051758,39.06800079345703,39.566001892089844,31.368263244628906,101863500.0
2014-04-01,39.51800155639648,41.24599838256836,37.65999984741211,40.88800048828125,32.928050994873054,105372000.0
2014-05-01,40.95600128173828,41.400001525878906,37.38000106811523,39.27999877929688,31.63308143615723,102177000.0
2014-06-01,39.400001525878906,40.599998474121094,37.13999938964844,37.77999877929688,30.42511367797852,97731000.0
2014-07-01,37.96799850463867,39.84199905395508,36.47999954223633,38.44400024414063,31.503461837768555,106832500.0
2014-08-01,38.402000427246094,38.948001861572266,37.055999755859375,37.79999923706055,30.97572898864746,80003500.0
2014-09-01,37.9900016784668,41.0260009765625,36.854000091552734,39.0099983215332,31.967269897460934,89995500.0
2014-10-01,39.0099983215332,41.65999984741211,38.683998107910156,41.65800094604492,34.730236053466804,99785000.0
2014-11-01,41.68999862670898,45.33200073242188,41.68999862670898,45.19800186157226,37.6815299987793,73047000.0
2014-12-01,45.20199966430664,45.75799942016602,42.93999862670898,43.858001708984375,36.564369201660156,78656500.0
2015-01-01,44.07799911499024,44.77000045776367,40.448001861572266,41.14599990844727,34.80511474609375,106801500.0
2015-02-01,41.41600036621094,48.0099983215332,41.11399841308594,47.071998596191406,39.81787872314453,64461000.0
2015-03-01,46.97800064086914,47.98400115966797,45.17599868774414,46.65399932861328,39.46429443359375,73842500.0
2015-04-01,46.53200149536133,47.07799911499024,44.23199844360352,44.90599822998047,38.52827453613281,53628500.0
2015-05-01,44.849998474121094,48.39599990844727,44.80799865722656,47.35599899291992,40.63031005859375,79860000.0
2015-06-01,47.49800109863281,48.59199905395508,44.38199996948242,44.72200012207031,38.37041091918945,65719500.0
2015-07-01,45.03799819946289,46.79399871826172,44.31800079345703,45.60800170898438,39.74647903442383,58438500.0
2015-08-01,45.77399826049805,49.27799987792969,44.055999755859375,45.68199920654297,39.81096267700195,80648000.0
2015-09-01,44.9119987487793,47.63199996948242,44.698001861572266,46.99800109863281,40.95783615112305,80017500.0
2015-10-01,46.80199813842773,52.5359992980957,44.928001403808594,50.47999954223633,44.70194625854492,77830000.0
2015-11-01,50.30400085449219,53.347999572753906,50.1500015258789,51.96799850463867,46.01962280273438,53830500.0
2015-12-01,52.30400085449219,53.20000076293945,48.07400131225586,51.25199890136719,45.38557815551758,106383500.0
2016-01-01,50.45000076293945,52.80599975585938,48.06800079345703,52.7599983215332,47.45038223266602,105212500.0
2016-02-01,52.65800094604492,53.77799987792969,45.69800186157226,47.69200134277344,42.89241790771485,115589500.0
2016-03-01,46.56399917602539,48.07400131225586,45.44400024414063,47.02799987792969,42.29524612426758,92292000.0
2016-04-01,46.97200012207031,48.92599868774414,45.8759994506836,48.00600051879883,43.96661376953125,64866500.0
2016-05-01,48.10599899291992,54.38999938964844,47.61999893188477,54.2239990234375,49.661415100097656,96797000.0
2016-06-01,54.2239990234375,54.2239990234375,48.1500015258789,51.19200134277344,46.884544372558594,93463000.0
2016-07-01,50.98400115966797,53.22800064086914,50.178001403808594,52.84000015258789,49.19631576538086,45452000.0
2016-08-01,52.93999862670898,56.6500015258789,52.45000076293945,56.40399932861328,52.51454544067383,60513000.0
2016-09-01,56.51399993896485,57.40399932861328,53.41600036621094,53.87200164794922,50.15715408325195,62085000.0
2016-10-01,53.66799926757813,54.50199890136719,52.61999893188477,54.07799911499024,51.12033081054688,54018500.0
2016-11-01,53.599998474121094,58.70000076293945,52.26599884033203,55.4000015258789,52.37002944946289,72710500.0
2016-12-01,55.5,59.86000061035156,55.38000106811523,56.41999816894531,53.33424377441406,59483200.0
2017-01-01,56.9000015258789,58.86999893188477,55.79999923706055,58.36000061035156,55.48473739624024,42764800.0
2017-02-01,58.41999816894531,60.540000915527344,56.79999923706055,57.13000106811523,54.31534194946289,63118200.0
2017-03-01,57.83000183105469,61.97999954223633,57.61000061035156,59.86999893188477,56.92034912109375,70334400.0
2017-04-01,60.04999923706055,61.54999923706055,58.79999923706055,60.20000076293945,57.42424011230469,47258800.0
2017-05-01,60.5,61.02000045776367,57.90999984741211,60.18999862670898,57.4146957397461,53873000.0
2017-06-01,60.6500015258789,66.73000335693361,60.11000061035156,65.91999816894531,62.8804817199707,62830200.0
2017-07-01,66.06999969482422,67.48000335693361,65.19000244140625,66.70999908447266,63.83211898803711,47038800.0
2017-08-01,66.79000091552734,67.30999755859375,63.22000122070313,64.66999816894531,61.88012313842773,43571200.0
2017-09-01,64.83999633789061,68.87999725341797,63.93000030517578,68.69999694824219,65.73626708984375,41184400.0
2017-10-01,68.86000061035156,71.23999786376953,64.91000366210939,66.09999847412111,63.63176345825195,79560700.0
2017-11-01,66.19999694824219,71.80000305175781,65.27999877929689,66.08000183105469,63.61249923706055,90934600.0
2017-12-01,71.3499984741211,72.98999786376953,69.30000305175781,70.55999755859375,67.92521667480469,52940500.0
2018-01-01,70.7699966430664,76.13999938964844,69.55999755859375,73.83999633789062,71.48487091064453,49805200.0
2018-02-01,74.01000213623047,75.29000091552734,66.91999816894531,73.08000183105469,70.74913787841797,64982900.0
2018-03-01,73.04000091552734,76.30000305175781,70.29000091552734,72.5199966430664,70.20699310302734,61333600.0
2018-04-01,72.48999786376953,75.08000183105469,69.80000305175781,72.45999908447266,70.3739242553711,47443700.0
2018-05-01,72.23999786376953,73.05000305175781,67.69999694824219,70.88999938964844,68.84911346435547,58470500.0
2018-06-01,71.62000274658203,76.69000244140625,71.5999984741211,73.55000305175781,71.43254089355469,49894700.0
2018-07-01,73.30999755859375,77.22000122070312,72.20999908447266,73.91000366210938,72.01126861572266,39713200.0
2018-08-01,74.05000305175781,76.30999755859375,72.05999755859375,76.2300033569336,74.27165985107422,51578400.0
2018-09-01,76.30999755859375,78.4800033569336,74.66000366210938,74.88999938964844,72.96607971191406,48161800.0
2018-10-01,75.0199966430664,77.37999725341797,72.11000061035156,77.04000091552734,75.29219055175781,77219200.0
2018-11-01,77.62999725341797,81.94999694824219,75.6500015258789,81.72000122070312,79.86602020263672,65566000.0
2018-12-01,82.20999908447266,82.6500015258789,69.69000244140625,75.33000183105469,73.6209945678711,56704300.0
2019-01-01,74.48999786376953,76.88999938964844,71.19999694824219,76.76000213623047,75.25009155273438,57957200.0
2019-02-01,77.04000091552734,80.0999984741211,74.01000213623047,77.1500015258789,75.63240814208984,64442900.0
2019-03-01,77.5199966430664,78.16000366210938,71.9000015258789,76.13999938964844,74.64229583740234,61114100.0
2019-04-01,76.61000061035156,81.98999786376953,76.48999786376953,81.3499984741211,80.04706573486328,55357500.0
2019-05-01,81.23999786376953,82.79000091552734,78.87000274658203,82.20999908447266,80.89330291748047,54156800.0
2019-06-01,82.30000305175781,87.26000213623047,81.94000244140625,85.94000244140625,84.56356048583984,43168100.0
2019-07-01,86.69000244140625,92.30999755859376,85.70999908447266,87.86000061035156,86.73182678222656,41033900.0
2019-08-01,87.0199966430664,93.87999725341795,85.79000091552734,93.4800033569336,92.2796630859375,41787400.0
2019-09-01,93.12000274658205,95.5500030517578,88.98999786376953,92.2699966430664,91.085205078125,42528200.0
2019-10-01,92.1999969482422,95.55999755859376,89.94000244140625,94.31999969482422,93.39329528808594,48117900.0
2019-11-01,94.94000244140624,95.33999633789062,89.08999633789062,94.16999816894531,93.24476623535156,49237300.0
2019-12-01,94.16000366210938,94.61000061035156,90.01000213623047,92.5500030517578,91.64069366455078,55473100.0
2020-01-01,92.83999633789062,100.43000030517578,91.9499969482422,99.73999786376952,99.0603256225586,49619600.0
2020-02-01,100.1500015258789,101.93000030517578,86.83000183105469,89.22000122070312,88.61202239990234,112385300.0
2020-03-01,89.94000244140625,100.45999908447266,63.5099983215332,80.75,80.19973754882812,126974700.0
2020-04-01,77.37999725341797,94.1999969482422,77.16999816894531,89.44999694824219,89.1622543334961,67743700.0
2020-05-01,88.55000305175781,97.37000274658205,87.51000213623047,97.25,96.93716430664062,54915600.0
2020-06-01,97.4000015258789,98.4800033569336,90.01000213623047,91.5999984741211,91.30533599853516,67455400.0
2020-07-01,91.68000030517578,94.5999984741211,91.56999969482422,92.56999969482422,92.56999969482422,8396200.0
2020-07-07,92.0,93.11000061035156,91.98999786376952,92.56999969482422,92.56999969482422,1855319.0
