Date,Adj Close,Close,High,Low,Open,Volume
2010-07-01,,,,,,
2010-08-01,26.399866104125977,35.009998321533196,38.93000030517578,34.68000030517578,37.97999954223633,43589500.0
2010-09-01,29.77054214477539,39.47999954223633,40.0,35.47999954223633,35.47999954223633,41283000.0
2010-10-01,33.318660736083984,43.959999084472656,44.38999938964844,38.540000915527344,39.650001525878906,57155000.0
2010-11-01,34.44038772583008,45.43999862670898,47.2400016784668,43.83000183105469,44.209999084472656,55116800.0
2010-12-01,34.71326065063477,45.79999923706055,47.88000106811523,45.65999984741211,46.16999816894531,37599400.0
2011-01-01,34.163089752197266,44.88000106811523,47.5099983215332,44.56999969482422,46.11999893188477,46395900.0
2011-02-01,38.74557876586914,50.9000015258789,50.9000015258789,44.93000030517578,45.20000076293945,42161500.0
2011-03-01,37.34493637084961,49.06000137329102,51.25,46.11000061035156,51.02000045776367,52104900.0
2011-04-01,37.63323593139648,49.18999862670898,49.77999877929688,46.04999923706055,49.06000137329102,51955500.0
2011-05-01,35.78179931640625,46.77000045776367,49.61000061035156,45.95000076293945,49.5099983215332,42560700.0
2011-06-01,36.8452262878418,48.15999984741211,48.290000915527344,44.61000061035156,46.59000015258789,48959300.0
2011-07-01,36.09126663208008,46.91999816894531,49.54999923706055,46.5,48.18000030517578,39055400.0
2011-08-01,31.19140625,40.54999923706055,47.099998474121094,36.88000106811523,47.099998474121094,88055700.0
2011-09-01,28.337648391723636,36.84000015258789,40.81999969482422,35.27000045776367,40.47999954223633,58906400.0
2011-10-01,34.43428421020508,44.47999954223633,45.6500015258789,35.34000015258789,36.5099983215332,54436400.0
2011-11-01,33.420154571533196,43.16999816894531,44.7400016784668,39.72000122070313,43.0099983215332,36989700.0
2011-12-01,34.51169967651367,44.58000183105469,45.0,41.040000915527344,43.2599983215332,34819900.0
2012-01-01,35.523902893066406,45.61000061035156,47.959999084472656,43.83000183105469,45.18000030517578,33976000.0
2012-02-01,38.50695419311523,49.43999862670898,49.63999938964844,45.70000076293945,45.86000061035156,28708100.0
2012-03-01,39.44937515258789,50.6500015258789,51.38000106811523,47.54999923706055,49.349998474121094,31204300.0
2012-04-01,40.20739364624024,51.31000137329102,51.709999084472656,47.41999816894531,49.349998474121094,44893300.0
2012-05-01,37.36286163330078,47.68000030517578,52.18999862670898,47.45000076293945,51.47999954223633,40936000.0
2012-06-01,38.083797454833984,48.599998474121094,48.61999893188477,45.6500015258789,46.93999862670898,37191200.0
2012-07-01,39.570838928222656,50.18000030517578,50.72000122070313,47.02999877929688,48.77999877929688,34598300.0
2012-08-01,40.50924301147461,51.36999893188477,52.56000137329102,48.93999862670898,50.18000030517578,25425600.0
2012-09-01,40.65906524658203,51.56000137329102,54.7599983215332,51.25,51.31999969482422,32078300.0
2012-10-01,37.99094009399414,47.90999984741211,53.06999969482422,46.849998474121094,51.58000183105469,31627800.0
2012-11-01,39.442054748535156,49.7400016784668,50.0,45.11000061035156,47.86000061035156,42688500.0
2012-12-01,39.61650085449219,49.959999084472656,51.11000061035156,48.84000015258789,49.849998474121094,33872400.0
2013-01-01,43.3041877746582,54.27999877929688,54.56999969482422,50.4000015258789,50.5,30097900.0
2013-02-01,45.89701843261719,57.52999877929688,58.15999984741211,53.5099983215332,54.68000030517578,37872700.0
