Date,Open,High,Low,Close,Adj Close,Volume
2010-07-01,,,,,,
2010-08-01,56.59000015258789,58.15999984741211,53.13999938964844,53.79999923706055,53.79999923706055,46797700.0
2010-09-01,54.47999954223633,58.63999938964844,53.97000122070313,56.11999893188477,56.11999893188477,51792000.0
2010-10-01,56.0,64.91999816894531,55.63000106811523,62.709999084472656,62.709999084472656,49553900.0
2010-11-01,62.88999938964844,66.43000030517578,61.81999969482422,63.97000122070313,63.97000122070313,46604300.0
2010-12-01,64.88999938964844,68.59999847412111,64.62999725341797,67.05000305175781,67.05000305175781,37407500.0
2011-01-01,67.68000030517578,68.98999786376953,64.27999877929689,65.47000122070311,65.47000122070311,37412900.0
2011-02-01,67.75,68.5,64.61000061035156,68.40000152587889,68.40000152587889,35170800.0
2011-03-01,68.41000366210939,73.52999877929688,68.26000213623047,73.47000122070312,73.47000122070312,40811700.0
2011-04-01,73.58999633789062,106.98999786376952,72.69999694824219,97.6500015258789,97.6500015258789,73743200.0
2011-05-01,97.44000244140624,99.19000244140624,92.29000091552734,94.7300033569336,94.7300033569336,39837000.0
2011-06-01,94.36000061035156,109.62999725341795,91.08000183105469,106.91999816894531,106.91999816894531,59713200.0
2011-07-01,107.3499984741211,109.13999938964844,99.54000091552734,101.87000274658205,101.87000274658205,33091600.0
2011-08-01,105.91000366210938,105.9800033569336,83.83000183105469,94.1999969482422,94.1999969482422,53673000.0
2011-09-01,94.0199966430664,102.01000213623048,89.04000091552734,93.1500015258789,93.1500015258789,38950000.0
2011-10-01,92.5500030517578,120.66000366210938,87.72000122070312,116.36000061035156,116.36000061035156,51276400.0
2011-11-01,114.37000274658205,115.5,106.30999755859376,114.9499969482422,114.9499969482422,36336400.0
2011-12-01,114.9499969482422,117.5500030517578,109.0500030517578,110.0500030517578,110.0500030517578,26723000.0
2012-01-01,111.44000244140624,119.55999755859376,111.44000244140624,117.9499969482422,117.9499969482422,38407100.0
2012-02-01,118.45999908447266,123.2300033569336,114.52999877929688,116.47000122070312,116.47000122070312,27743500.0
2012-03-01,116.01000213623048,127.8499984741211,116.01000213623048,126.0,126.0,26028600.0
2012-04-01,126.11000061035156,134.5,124.2300033569336,134.00999450683594,134.00999450683594,22423800.0
2012-05-01,131.61000061035156,138.49000549316406,129.47999572753906,130.75,130.75,29033800.0
2012-06-01,128.88999938964844,144.3800048828125,126.38999938964844,144.3800048828125,144.3800048828125,27198900.0
2012-07-01,143.5,150.2899932861328,137.8800048828125,145.8300018310547,145.8300018310547,21560000.0
2012-08-01,146.3000030517578,147.88999938964844,141.8800048828125,146.58999633789062,146.58999633789062,16995100.0
2012-09-01,145.89999389648438,157.17999267578125,144.89999389648438,149.2100067138672,149.2100067138672,20480000.0
2012-10-01,149.16000366210938,154.91000366210938,136.27999877929688,138.21000671386722,138.21000671386722,24197300.0
2012-11-01,139.30000305175778,151.5,134.0,149.08999633789062,149.08999633789062,24033200.0
2012-12-01,150.0399932861328,155.3000030517578,145.0399932861328,146.3699951171875,146.3699951171875,17674000.0
2013-01-01,148.72000122070312,156.94000244140625,139.72000122070312,156.0800018310547,156.0800018310547,38916200.0
2013-02-01,157.27999877929688,169.07000732421875,155.10000610351562,166.33999633789062,166.33999633789062,24465500.0
2013-03-01,165.3000030517578,192.9199981689453,164.4499969482422,192.6199951171875,192.6199951171875,28578200.0
2013-04-01,193.66000366210938,226.17999267578125,191.8000030517578,218.92999267578125,218.92999267578125,32449600.0
2013-05-01,215.38999938964844,242.63999938964844,208.5,237.4900054931641,237.4900054931641,27267500.0
2013-06-01,234.1499938964844,234.6999969482422,194.66000366210938,215.1999969482422,215.1999969482422,38129800.0
2013-07-01,220.25,234.7400054931641,214.2100067138672,218.1300048828125,218.1300048828125,28312400.0
2013-08-01,218.82000732421875,229.0,203.5500030517578,213.0200042724609,213.0200042724609,21995300.0
2013-09-01,216.0,248.9499969482422,213.0500030517578,240.75999450683597,240.75999450683597,22596700.0
2013-10-01,242.8500061035156,262.0,221.07000732421875,244.19000244140625,244.19000244140625,26383100.0
2013-11-01,245.57000732421875,297.9800109863281,230.25,290.9700012207031,290.9700012207031,27452600.0
2013-12-01,291.7099914550781,298.82000732421875,270.26998901367193,279.57000732421875,279.57000732421875,23680600.0
2014-01-01,279.44000244140625,321.25,270.6199951171875,312.6400146484375,312.6400146484375,31039900.0
2014-02-01,314.8399963378906,353.4700012207031,294.0199890136719,340.67999267578125,340.67999267578125,27912100.0
2014-03-01,340.67999267578125,358.8900146484375,292.6700134277344,305.8699951171875,305.8699951171875,40173600.0
2014-04-01,308.4200134277344,317.0,272.01998901367193,287.1199951171875,287.1199951171875,41953100.0
2014-05-01,287.1099853515625,322.25,278.10000610351557,319.3699951171875,319.3699951171875,25217700.0
2014-06-01,318.92999267578125,322.04998779296875,302.010009765625,315.30999755859375,315.30999755859375,20471700.0
2014-07-01,317.0299987792969,349.0,298.30999755859375,334.3900146484375,334.3900146484375,28967400.0
2014-08-01,332.92999267578125,348.489990234375,317.0,343.0400085449219,343.0400085449219,20935300.0
2014-09-01,345.4700012207031,347.7900085449219,315.7099914550781,330.80999755859375,330.80999755859375,22151600.0
2014-10-01,330.9700012207031,331.1499938964844,290.8500061035156,321.0799865722656,321.0799865722656,39377500.0
2014-11-01,320.7799987792969,330.3699951171875,297.8299865722656,307.69000244140625,307.69000244140625,26192100.0
2014-12-01,306.42999267578125,361.92999267578125,306.1099853515625,339.45001220703125,339.45001220703125,44112900.0
2015-01-01,342.8399963378906,397.0,334.3999938964844,389.1600036621094,389.1600036621094,39420300.0
2015-02-01,389.0299987792969,412.0199890136719,381.3599853515625,409.5899963378906,409.5899963378906,26301100.0
2015-03-01,410.6700134277344,480.17999267578125,406.0199890136719,422.239990234375,422.239990234375,52474600.0
2015-04-01,423.20001220703125,432.8800048828125,368.8800048828125,373.92999267578125,373.92999267578125,45438800.0
2015-05-01,377.5199890136719,404.0,377.5199890136719,396.989990234375,396.989990234375,26965100.0
2015-06-01,398.8699951171875,420.989990234375,378.0,403.9400024414063,403.9400024414063,28664200.0
2015-07-01,408.3200073242188,412.239990234375,299.760009765625,318.7799987792969,318.7799987792969,67088900.0
2015-08-01,320.3299865722656,338.510009765625,265.0,304.489990234375,304.489990234375,61378700.0
2015-09-01,292.2200012207031,330.5400085449219,267.0,291.80999755859375,291.80999755859375,56790600.0
2015-10-01,291.989990234375,299.4100036621094,254.0,290.510009765625,290.510009765625,82718000.0
2015-11-01,294.5199890136719,304.3699951171875,278.27999877929693,286.8599853515625,286.8599853515625,37004500.0
2015-12-01,289.29998779296875,311.6499938964844,274.23001098632807,306.3500061035156,306.3500061035156,33031700.0
2016-01-01,300.3399963378906,301.0199890136719,257.66000366210943,273.0599975585937,273.0599975585937,44372900.0
2016-02-01,270.33999633789057,279.3800048828125,242.07000732421875,259.42001342773443,259.42001342773443,38093600.0
2016-03-01,261.3699951171875,274.57000732421875,242.25,260.32000732421875,260.32000732421875,36339700.0
