Date,Adj Close,Close,High,Low,Open,Volume
2010-07-01,,,,,,
2010-08-01,36.52758026123047,46.13000106811523,50.849998474121094,45.29999923706055,47.56999969482422,48953800.0
2010-09-01,38.1983528137207,48.2400016784668,49.77999877929688,46.36999893188477,46.66999816894531,34255900.0
2010-10-01,39.53102493286133,49.63000106811523,50.68999862670898,47.02000045776367,48.70000076293945,45727900.0
2010-11-01,40.0646858215332,50.29999923706055,52.599998474121094,48.86000061035156,49.88000106811523,27836000.0
2010-12-01,44.13486862182617,55.40999984741211,56.04999923706055,50.68000030517578,51.02000045776367,33466500.0
2011-01-01,41.62478637695313,51.97999954223633,56.86000061035156,51.41999816894531,55.81000137329102,41527500.0
2011-02-01,41.29646301269531,51.56999969482422,54.9000015258789,51.43000030517578,52.38000106811523,32080700.0
2011-03-01,40.63982009887695,50.75,52.16999816894531,48.93000030517578,51.66999816894531,28199800.0
2011-04-01,40.252479553222656,49.9900016784668,52.56999969482422,48.63999938964844,51.290000915527344,30689500.0
2011-05-01,39.28622055053711,48.790000915527344,50.20000076293945,47.81999969482422,50.16999816894531,30876300.0
2011-06-01,37.00747680664063,45.959999084472656,48.52999877929688,44.58000183105469,48.5099983215332,36914100.0
2011-07-01,36.37166213989258,44.900001525878906,46.97999954223633,42.97999954223633,46.0,38566100.0
2011-08-01,31.122467041015625,38.41999816894531,45.7400016784668,34.700000762939446,45.31999969482422,82220300.0
2011-09-01,28.33586883544922,34.97999954223633,38.86000061035156,33.509998321533196,38.56999969482422,50584500.0
2011-10-01,33.03999710083008,40.47000122070313,42.70000076293945,33.200000762939446,34.540000915527344,59945000.0
2011-11-01,30.72140312194824,37.63000106811523,40.849998474121094,34.86999893188477,39.18000030517578,38356800.0
2011-12-01,32.37871551513672,39.65999984741211,40.97000122070313,37.0099983215332,37.36999893188477,40412200.0
2012-01-01,33.848953247070305,41.16999816894531,43.47000122070313,39.86000061035156,40.72000122070313,32248300.0
2012-02-01,36.51281356811523,44.40999984741211,44.83000183105469,41.43999862670898,41.52999877929688,23838200.0
2012-03-01,39.01222610473633,47.45000076293945,48.1500015258789,43.11000061035156,44.52999877929688,30875000.0
2012-04-01,39.35605239868164,47.56000137329102,48.02000045776367,45.27999877929688,47.59000015258789,22649200.0
2012-05-01,35.73158645629883,43.18000030517578,48.31000137329102,42.310001373291016,47.4900016784668,27798300.0
2012-06-01,38.08169174194336,46.02000045776367,46.040000915527344,41.11000061035156,42.33000183105469,25729100.0
2012-07-01,37.84239959716797,45.4000015258789,47.31999969482422,44.25,45.97999954223633,25923000.0
2012-08-01,38.70927429199219,46.43999862670898,47.72000122070313,43.68999862670898,45.4900016784668,19732600.0
2012-09-01,38.69260025024414,46.41999816894531,49.68000030517578,45.95000076293945,46.459999084472656,26956400.0
2012-10-01,40.10020065307617,47.79999923706055,48.52000045776367,45.93000030517578,46.86000061035156,24825600.0
