Date,Adj Close,Close,High,Low,Open,Volume
2010-07-01,,,,,,
2010-08-01,32.64501190185547,39.86999893188477,41.060001373291016,38.88999938964844,39.70000076293945,17108800.0
2010-09-01,34.421783447265625,42.040000915527344,42.849998474121094,40.0,40.290000915527344,14869000.0
2010-10-01,36.19036483764648,44.20000076293945,44.22999954223633,41.43999862670898,42.33000183105469,14657600.0
2010-11-01,36.26093292236328,44.0099983215332,44.83000183105469,43.209999084472656,44.209999084472656,11785600.0
2010-12-01,38.33721160888672,46.52999877929688,47.83000183105469,44.22000122070313,44.459999084472656,14810700.0
2011-01-01,36.63602066040039,44.20000076293945,46.790000915527344,43.97000122070313,46.7599983215332,16264100.0
2011-02-01,39.49560546875,47.6500015258789,47.68999862670898,44.15999984741211,44.43000030517578,13183400.0
2011-03-01,39.644813537597656,47.83000183105469,49.97000122070313,46.599998474121094,47.72999954223633,19297600.0
2011-04-01,40.71405029296875,49.11999893188477,49.2400016784668,46.849998474121094,47.9900016784668,13043800.0
2011-05-01,41.84734725952149,50.18999862670898,50.5,48.58000183105469,49.31999969482422,10460200.0
2011-06-01,41.330413818359375,49.56999969482422,51.2599983215332,48.04999923706055,50.040000915527344,13538300.0
2011-07-01,40.563331604003906,48.6500015258789,50.5099983215332,48.33000183105469,49.65999984741211,10211500.0
2011-08-01,40.07233047485352,47.790000915527344,49.08000183105469,43.36000061035156,49.02999877929688,17065600.0
2011-09-01,38.7055549621582,46.15999984741211,48.65999984741211,43.61999893188477,47.70000076293945,17246700.0
2011-10-01,40.71797180175781,48.56000137329102,49.84000015258789,44.20000076293945,45.84000015258789,15217600.0
2011-11-01,41.08467864990234,48.70000076293945,50.09000015258789,46.27999877929688,47.790000915527344,12708200.0
2011-12-01,42.53570556640625,50.41999816894531,50.849998474121094,48.43999862670898,48.540000915527344,10909000.0
2012-01-01,42.8990592956543,50.540000915527344,52.209999084472656,49.97000122070313,50.93000030517578,9575600.0
2012-02-01,42.82265853881836,50.45000076293945,51.709999084472656,49.86999893188477,50.68999862670898,10996600.0
2012-03-01,46.20095443725586,54.43000030517578,54.63000106811523,50.16999816894531,50.45000076293945,13585800.0
2012-04-01,47.45719528198242,55.90999984741211,56.16999816894531,53.31000137329102,54.5,10697400.0
2012-05-01,48.11086654663086,56.36000061035156,57.58000183105469,55.45000076293945,55.790000915527344,11949100.0
2012-06-01,51.77296829223633,60.6500015258789,60.6500015258789,54.81000137329102,55.86000061035156,16750400.0
2012-07-01,51.96929931640625,60.88000106811523,61.790000915527344,59.0,60.68999862670898,13064700.0
2012-08-01,52.71221542358398,61.43999862670898,61.66999816894531,59.02000045776367,61.0099983215332,8615500.0
2012-09-01,53.22698593139648,62.040000915527344,63.90999984741211,60.06000137329102,61.54999923706055,10431700.0
2012-10-01,52.86664199829102,61.61999893188477,63.22999954223633,60.75,62.11000061035156,9261900.0
2012-11-01,55.6630744934082,64.55999755859375,66.37000274658203,60.790000915527344,61.63000106811523,14175600.0
2012-12-01,54.77501678466797,63.52999877929688,66.11000061035156,62.43999862670898,64.90000152587889,10343500.0
2013-01-01,54.04721069335938,62.349998474121094,66.94999694824219,60.81999969482422,64.30999755859375,18691200.0
2013-02-01,58.31203842163086,67.26999664306639,67.66000366210939,62.540000915527344,62.97000122070313,14038600.0
2013-03-01,63.75577163696289,73.55000305175781,73.69000244140625,66.58999633789061,67.15000152587889,12277400.0
2013-04-01,62.36014175415039,71.94000244140625,73.69999694824219,70.37999725341797,73.20999908447266,14670900.0
2013-05-01,60.16716003417969,69.08000183105469,75.26000213623047,69.08000183105469,71.9000015258789,11767900.0
2013-06-01,61.28201293945313,70.36000061035156,73.48999786376953,68.68000030517578,69.04000091552734,14210900.0
2013-07-01,62.3707275390625,71.61000061035156,73.08000183105469,68.11000061035156,70.61000061035156,10780000.0
2013-08-01,59.20884704589844,67.65000152587889,73.79000091552734,66.66999816894531,72.05999755859375,8991500.0
2013-09-01,56.62691879272461,64.69999694824219,69.83999633789061,64.04000091552734,68.11000061035156,10238300.0
2013-10-01,60.52167129516602,69.15000152587889,69.98000335693361,63.38000106811523,64.73999786376953,14736700.0
2013-11-01,60.70895004272461,69.0,70.4000015258789,68.30000305175781,69.15000152587889,8424800.0
2013-12-01,60.63856506347656,68.91999816894531,70.5199966430664,66.59999847412111,69.05999755859375,11389300.0
2014-01-01,56.77280044555664,64.18000030517578,70.41999816894531,63.45000076293945,68.87000274658203,20440700.0
2014-02-01,58.73657989501953,66.40000152587889,66.66000366210939,62.75,64.05000305175781,16558600.0
2014-03-01,63.46026229858398,71.73999786376953,71.98999786376953,65.54000091552734,65.79000091552734,14755000.0
2014-04-01,62.98259735107422,71.19999694824219,72.27999877929688,69.76000213623047,71.58000183105469,11792800.0
2014-05-01,64.29816436767578,72.30999755859375,72.43000030517578,70.0,71.33999633789062,8370100.0
2014-06-01,63.6579475402832,71.58999633789062,73.33000183105469,68.41000366210939,72.02999877929688,10394900.0
2014-07-01,58.49166870117188,65.77999877929689,72.08000183105469,65.72000122070311,71.43000030517578,11846900.0
2014-08-01,62.29011154174805,69.69000244140625,70.25,64.91999816894531,64.91999816894531,9409400.0
2014-09-01,59.796363830566406,66.90000152587889,69.94000244140625,65.80000305175781,69.72000122070311,10577400.0
2014-10-01,63.21073913574219,70.72000122070312,70.76000213623047,65.16000366210939,67.23999786376953,19062300.0
2014-11-01,66.80438232421875,74.33000183105469,74.75,70.47000122070312,70.6500015258789,12024100.0
2014-12-01,66.77742004394531,74.30000305175781,77.08000183105469,71.51000213623047,74.12999725341797,11973400.0
2015-01-01,64.49903106689453,71.38999938964844,75.72000122070312,70.70999908447266,74.5199966430664,16695300.0
2015-02-01,68.10388946533203,75.37999725341797,75.98999786376953,70.69999694824219,71.43000030517578,9373900.0
2015-03-01,69.66687774658203,77.11000061035156,78.23999786376953,71.01000213623047,75.37999725341797,18388000.0
2015-04-01,68.0316162109375,75.30000305175781,78.69999694824219,75.11000061035156,76.66000366210938,13240700.0
2015-05-01,71.29254913330078,78.5,79.76000213623047,75.19000244140625,75.5999984741211,8867200.0
2015-06-01,73.51761627197266,80.94999694824219,82.38999938964844,76.16000366210938,78.69000244140625,11824700.0
2015-07-01,74.48027801513672,82.01000213623047,82.27999877929688,77.86000061035156,78.2300033569336,16570000.0
2015-08-01,72.36443328857422,79.27999877929688,85.30000305175781,75.68000030517578,81.80999755859375,16108200.0
2015-09-01,75.01145935058594,82.18000030517578,84.44000244140625,77.27999877929688,78.52999877929688,19332400.0
2015-10-01,76.65444946289062,83.9800033569336,85.98999786376953,77.6500015258789,79.9800033569336,17553200.0
2015-11-01,79.19330596923828,85.91999816894531,86.48999786376953,81.37999725341797,84.3499984741211,11378200.0
2015-12-01,78.86151885986328,85.55999755859375,87.45999908447266,83.5,85.6500015258789,13423000.0
2016-01-01,81.48470306396484,87.97000122070312,88.80999755859375,78.44999694824219,84.44999694824219,20369100.0
2016-02-01,86.38470458984375,93.26000213623048,94.43000030517578,85.0999984741211,87.83999633789062,18420400.0
